,CCN,CODCNH,Nombre Centro,Dirección,Teléfono,Cód. Municipio,Municipio,Cód. Provincia,Provincia,Cód. CCAA,CCAA,Código Postal,CAMAS,Cód. Clase de Centro,Clase de Centro,Cód. Dep. Funcional,Dependencia Funcional,Forma parte Complejo,CODIDCOM,Nombre del Complejo,ALTA,Email
763,908005247,81649,Hospital Sociosanitari Pere Virgili,Avenida Vallcarca 169-205,932594000,80193,Barcelona,8,Barcelona,9,Cataluña,8023,366,C13,Hospitales de media y larga estancia,8,Otras Entidades U Organismos Públicos,N,,,N,pvirgili@perevirgili.catsalut.cat
764,908005154,80174,Hospital Dos De Maig,Calle Dos De Maig 301,935072700,80193,Barcelona,8,Barcelona,9,Cataluña,8025,229,C11,Hospitales Generales,8,Otras Entidades U Organismos Públicos,N,,,N,gerencia.bcn@consorcicreuroja.es
765,908005169,80044,"Hospital Clinic De Barcelona, Seu Sabino De Arana",Calle Sabino De Arana 1,932275600,80193,Barcelona,8,Barcelona,9,Cataluña,8028,130,C12,Hospitales especializados,8,Otras Entidades U Organismos Públicos,N,,,N,asalgot@medicina.ub.es
766,908005282,81347,Hospital Universitari Vall D'Hebron,Paseo Vall D'Hebron 119-129,934894524,80193,Barcelona,8,Barcelona,9,Cataluña,8035,1315,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,dirgerencia@vhebron.net
767,908005175,80692,Hospital Comarcal De Sant Bernabé©,Carretera De Ribes 47,938243400,80229,Berga,8,Barcelona,9,Cataluña,8600,150,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,hsb@hsb.cat
768,908005220,81311,Residencia Santa Susanna,Calle Font I Boet 16,938654994,80333,Caldes de Montbui,8,Barcelona,9,Cataluña,8140,99,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,aros@fundaciostasusanna.cat
769,908005176,80706,Hospital Comarcal Sant Jaume De Calella,Calle Sant Jaume 209-217,937690201,80351,Calella,8,Barcelona,9,Cataluña,3500,233,C11,Hospitales Generales,20,Privados,N,,,N,nconstans@salutms.cat
770,908005255,81717,Centre Sociosanitari Sarquavitae Sant Jordi,Carretera Sant Joan Despi 60,934752690,80734,Cornellà de Llobregat,8,Barcelona,9,Cataluña,8940,51,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,direccion.santjordi@sarquavitae.es
771,908015005,82281,Casa De Sofía,Calle Vía Augusta 66-70,932532140,80771,Esplugues de Llobregat,8,Barcelona,9,Cataluña,8950,15,C13,Hospitales de media y larga estancia,20,Privados,N,,,S,josepmaria.casanellas@sjd.es
772,908005257,81784,Centre Sociosanitari D'Esplugues,Vía Augusta 66-70,936406350,80771,Esplugues de Llobregat,8,Barcelona,9,Cataluña,8950,131,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,jcayetano@sjdsse.cat
773,908005177,80713,Hospital De Sant Joan De Deu.,Calle Sant Joan De Deu 2,932804000,80771,Esplugues de Llobregat,8,Barcelona,9,Cataluña,8950,401,C12,Hospitales especializados,20,Privados,N,,,N,mcastillo@hsjdbcn.org
774,908005178,80728,Clínica Nostra Senyora De Guadalupe,Calle Francesc Moragas 2,934702970,80771,Esplugues de Llobregat,8,Barcelona,9,Cataluña,8950,159,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,chcasas@clinicansguadalupe.com
775,908005149,82167,Clínica Diagonal,Calle Sant Mateu 24-26,932053213,80771,Esplugues de Llobregat,8,Barcelona,9,Cataluña,8950,101,C11,Hospitales Generales,20,Privados,N,,,N,info@clinicadiagonal.com
776,908005248,81661,Benito Menni Complex Assistencial En Salut Mental,Calle Francesc Ribas 59,938425035,80961,Granollers,8,Barcelona,9,Cataluña,8402,48,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,hospital@hospitalbenitomenni.org
777,908005227,81402,"Mutua De Granollers, Mutua De Previsio Social A Prima Fixa",Plaza Pau Casals S/N,938708099,80961,Granollers,8,Barcelona,9,Cataluña,8402,20,C11,Hospitales Generales,20,Privados,N,,,N,rblanch@mutua.org
778,908005179,80734,Hospital General De Granollers.,Avenida Francesc Ribas 1,938425000,80961,Granollers,8,Barcelona,9,Cataluña,8402,316,C11,Hospitales Generales,20,Privados,N,,,N,direcciogeneral@fhag.es
779,908005293,82112,Unitat Polivalent Benito Menni En Salut Mental De L'Hospitalet-El Prat De Llobregat,Calle Sant Rafael 11,936402400,81017,"Hospitalet de Llobregat, L'",8,Barcelona,9,Cataluña,8905,35,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,jorrit.hbmenni@hospitalarias.es
780,908005243,81605,Prytanis Hospitalet Centre Sociosanitari,Calle Aprestadora 43-45,932988090,81017,"Hospitalet de Llobregat, L'",8,Barcelona,9,Cataluña,8902,142,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,prytanis@prytanis.com
781,908005141,80543,Hestia Duran I Reynals,Avenida Gran  Vía 203,934170400,81017,"Hospitalet de Llobregat, L'",8,Barcelona,9,Cataluña,8908,428,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,direccio@fssbcn.org
782,908005180,80771,Hospital General De L'Hospitalet,"Avenida Josep Molins, 29",934407500,81017,"Hospitalet de Llobregat, L'",8,Barcelona,9,Cataluña,8906,89,C11,Hospitales Generales,8,Otras Entidades U Organismos Públicos,N,,,N,direccio.assistencial@sanitatintegral.or
783,908005230,81461,Institut Catalá D'Oncologia - Hospital Duran I Reynals,Avenida Gran Vía 203,933357011,81017,"Hospitalet de Llobregat, L'",8,Barcelona,9,Cataluña,8908,126,C12,Hospitales especializados,8,Otras Entidades U Organismos Públicos,N,,,N,cserra@ico.scs.es
784,908005242,81739,Centre Sociosanitari De L'Hospitalet - Consorci Sanitari Integral,Avenida Josep Molins 41,934407500,81017,"Hospitalet de Llobregat, L'",8,Barcelona,9,Cataluña,8906,123,C13,Hospitales de media y larga estancia,8,Otras Entidades U Organismos Públicos,N,,,N,carmen.gimeno@sanitatintegral.org
785,908005181,80752,Hospital Universitari De Bellvitge,Calle Feixa Llarga S/N,933357011,81017,"Hospitalet de Llobregat, L'",8,Barcelona,9,Cataluña,8907,1086,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,ger@csub.scs.es
786,908005182,80787,Fundacio Sanitaria Sant Josep,Calle Carme  Verdaguer 56,938032650,81022,Igualada,8,Barcelona,9,Cataluña,8700,145,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,info@fssj.es
787,908005253,81885,Hospital D'Igualada,Avenida Catalunya 11,938075500,81022,Igualada,8,Barcelona,9,Cataluña,8700,285,C11,Hospitales Generales,8,Otras Entidades U Organismos Públicos,N,,,N,fgcardona@csa.cat
788,908005183,80826,Hospital  De  Sant  Jaume,Carretera D'Olot 7,938506565,81120,Manlleu,8,Barcelona,9,Cataluña,8560,90,C13,Hospitales de media y larga estancia,8,Otras Entidades U Organismos Públicos,N,,,N,gerencia@hospitalmanlleu.com
789,908005217,80863,Hospital De Sant Joan De Deu (Manresa),Calle Joan Soler 1-3,939744050,81136,Manresa,8,Barcelona,9,Cataluña,8243,280,C11,Hospitales Generales,20,Privados,N,,,N,hosp.g.man@hgm.scs.es
790,908005184,80879,Hospital De Sant Andreu,Calle Remei De Dalt 3,938743312,81136,Manresa,8,Barcelona,9,Cataluña,8240,191,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,
791,908005186,80832,Clínica Sant Josep,Calle Caputxins 16,938744050,81136,Manresa,8,Barcelona,9,Cataluña,8241,95,C11,Hospitales Generales,20,Privados,N,,,N,clinicasantjosep@althaia.cat / cimetir@a
792,908005188,80898,Fundacio Hospital Sant Joan De Deu,Avenida Mancomunitats Comarcals 1,937750316,81141,Martorell,8,Barcelona,9,Cataluña,8760,112,C11,Hospitales Generales,20,Privados,N,,,N,gerencia@hmartorell.es
793,908005187,80885,Germanes Hospitalaries. Hospital Sagrat Cor,Avenida Comte De Llobregat 117,937752200,81141,Martorell,8,Barcelona,9,Cataluña,8760,428,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,scormart@comb.es
794,908005237,81326,Hospital De Mataró,Carretera Cirera 230,937417700,81213,Mataró,8,Barcelona,9,Cataluña,8304,402,C11,Hospitales Generales,20,Privados,N,,,N,gerencia@csdm.es
795,908005289,81997,"Cqm Clinic Maresme, SSL",Calle Lepant 13-21,937556219,81213,Mataró,8,Barcelona,9,Cataluña,8301,10,C11,Hospitales Generales,20,Privados,N,,,N,info@cqm-mataro.com
796,908005216,81213,Centre Geriatric Del Maresme,Calle Lepant 13-21,937965003,81213,Mataró,8,Barcelona,9,Cataluña,8301,125,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,
797,908005240,81580,Antic Hospital De Sant Jaume I Santa Magdalena,Calle Hospital 29-31,937582800,81213,Mataró,8,Barcelona,9,Cataluña,8301,70,C13,Hospitales de media y larga estancia,8,Otras Entidades U Organismos Públicos,N,,,N,gerencia@csdm.es
798,908005189,80930,"Centre Medic Molins, SSL",Paseo Del Terraple 97,936680004,81234,Molins de Rei,8,Barcelona,9,Cataluña,8750,177,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,lluisplanas@clinicademolinsderei.com
799,908005190,80945,Hospital De Mollet,Ronda Pinetons 6-8,935760300,81249,Mollet del Vallès,8,Barcelona,9,Cataluña,8100,174,C11,Hospitales Generales,20,Privados,N,,,N,hmolldir@ctv.es
800,908005264,81841,Parc Sanitari Sant Joan De Deu - Til·Lers,Calle Mossos D'Esquadra 3,935705289,81249,Mollet del Vallès,8,Barcelona,9,Cataluña,8100,20,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,qualitatiseguretat@pssjd.org
801,908005627,82178,Hospital Sociosanitari De Mollet,Calle Sant Llorenç 39-41,935760300,81249,Mollet del Vallès,8,Barcelona,9,Cataluña,8100,109,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,direcciogeneral@hospitalmollet.cat
802,908005232,81483,Sar Mont Marti,Carretera Casserres (Abans Po. La Sala)  S/N,938290138,81751,Puig-reig,8,Barcelona,9,Cataluña,8692,20,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,direccion.montmarti@domusvi.es
803,908005218,81304,Residencia Puig-Reig,Calle Llobregat 75,938380045,81751,Puig-reig,8,Barcelona,9,Cataluña,8692,30,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,cassbenefica2@logiccontrol.es
804,908005285,82001,Serveis Sanitaris La Roca Del Valles 2,"Carretera Masnou A Granollers ,",932140100,81810,"Roca del Vallès, La",8,Barcelona,9,Cataluña,8430,34,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,mpujolr@gencat.cat
805,908009231,82236,Centre La Creueta,Plaza De Les Vaques S/N,937451164,81878,Sabadell,8,Barcelona,9,Cataluña,8202,46,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,dcabre@mutuam.com
806,908005273,82012,Hospital Quirón Salud Del Valles - Clínica Del Valles,Paseo Rubio I Ors 25-27,937283100,81878,Sabadell,8,Barcelona,9,Cataluña,8203,107,C11,Hospitales Generales,20,Privados,N,,,N,jmallofre@clinicavalles.com
807,908005208,80958,Hospital De Sabadell,Calle Parc Taula­ 1,937231010,81878,Sabadell,8,Barcelona,9,Cataluña,8208,861,C11,Hospitales Generales,8,Otras Entidades U Organismos Públicos,N,,,N,direcciogeneral@cspt.es
808,908005219,81287,Residencia L'Estada,Camino De La Masía S/N,937926612,81976,Sant Andreu de Llavaneres,8,Barcelona,9,Cataluña,8392,60,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,estada@lestada.com
809,908005213,81228,Prytanis Sant Boi Centre Sociosanitari,Calle Josep Torras I Bages 55,936300931,82009,Sant Boi de Llobregat,8,Barcelona,9,Cataluña,8830,122,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,prytanis@prytanisresidencial.es
810,908005193,80983,Parc Sanitari Sant Joan De Deu - Recinte Sant Boi.,Calle Dr. Antoni Pujadas 42,936406350,82009,Sant Boi de Llobregat,8,Barcelona,9,Cataluña,8830,1065,C11,Hospitales Generales,20,Privados,N,,,N,mvalencia@pssjd.org
811,908005192,80977,"Benito Menni, Complex Assistencial En Salut Mental",Calle Doctor Antoni Pujadas 38,936402400,82009,Sant Boi de Llobregat,8,Barcelona,9,Cataluña,8830,774,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,hospital@hsc-bmennibcn.org
812,908005212,81234,Centre Sociosanitari Vergé Del Puig,Calle Campins 37,938673995,82021,Sant Celoni,8,Barcelona,9,Cataluña,8470,40,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,residencia@hsceloni.cat
813,908005194,81000,Hospital De Sant Celoni.,Avenida De L'Hospital 19,938670617,82021,Sant Celoni,8,Barcelona,9,Cataluña,8470,100,C11,Hospitales Generales,20,Privados,N,,,N,secretaria@hsceloni.es
814,908005160,80137,Centre De Prevencio I Rehabilitacio Asepeyo,Avenida Alcalde Barnils 54-60,935653900,82055,Sant Cugat del Vallès,8,Barcelona,9,Cataluña,8174,138,C11,Hospitales Generales,21,Mutuas Colaboradoras Con La Seguridad Social,N,,,N,asepeyo@asepeyo.es
815,908005206,81017,Hospital Universitari General De Catalunya,Calle Pedro I Pons 1,935656000,82055,Sant Cugat del Vallès,8,Barcelona,9,Cataluña,8195,304,C11,Hospitales Generales,20,Privados,N,,,N,hgc@hgc.es
816,908005675,82190,Iván Mañero Clinic,Calle Víctor Hugo 24,902401540,82055,Sant Cugat del Vallès,8,Barcelona,9,Cataluña,8174,17,C12,Hospitales especializados,20,Privados,N,,,N,imclinic@imclinic.com
817,908005252,81683,Parc Sanitari Sant Joan De Deu - Brians 1.,"Carretera De Martorell A Capellades ,",937758000,82080,Sant Esteve Sesrovires,8,Barcelona,9,Cataluña,8635,150,C11,Hospitales Generales,20,Privados,N,,,N,joodircperi.dj@gencat.cat
818,908005262,81919,Parc Sanitari Sant Joan De Deu-Serveis Sanitaris Centre Penitenciari Brians-2,"Carretera Martorell A Capellades ,",936935000,82080,Sant Esteve Sesrovires,8,Barcelona,9,Cataluña,8635,152,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,justicia@gencat.net
819,908005288,82066,Hospital De Sant Joan Despi Moisés Broggi,Avenida Jacint Verdaguer 90,935531200,82172,Sant Joan Despí,8,Barcelona,9,Cataluña,8970,328,C11,Hospitales Generales,8,Otras Entidades U Organismos Públicos,N,,,N,
820,908005196,81038,Hospital Residencia Sant Camil - Consorci Sanitari Del Garraf.,Ronda Sant  Camil S/N,938960025,82310,Sant Pere de Ribes,8,Barcelona,9,Cataluña,8810,295,C11,Hospitales Generales,8,Otras Entidades U Organismos Públicos,N,,,N,santcamil@hrsantcamil.es
821,908005197,81069,Fundacio Hospital De L'Esperit Sant,Avenida Mossen Josep Pons I Robada  S/N,933869648,82457,Santa Coloma de Gramenet,8,Barcelona,9,Cataluña,8923,177,C11,Hospitales Generales,20,Privados,N,,,N,mesteva@hes.scs.es / hesperitsant@hes.es
822,908005198,81056,Centres Assistencials Dr. Emili Mira I López (Recinte Torribera).,Calle Prat De La Riba 171,934628926,82457,Santa Coloma de Gramenet,8,Barcelona,9,Cataluña,8921,454,C14,Hospitales de salud mental y tratamiento de toxicomanías,8,Otras Entidades U Organismos Públicos,N,,,N,g.torribera@diba.es
823,908005239,81537,Centre Vallparadis,Calle Sant Antoni 52,937365030,82798,Terrassa,8,Barcelona,9,Cataluña,8221,114,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,gerenciamutua@mutuaterrassa.es
824,908005231,81458,Aptima Centre Clinic - Mutua De Terrassa,Plaza Doctor Robert 5,937365072,82798,Terrassa,8,Barcelona,9,Cataluña,8221,70,C11,Hospitales Generales,20,Privados,N,,,N,cmarin@mutuaterrassa.cat
825,908005200,81094,Hospital Universitari Mutua De Terrassa,Plaza Doctor Robert 5,937365050,82798,Terrassa,8,Barcelona,9,Cataluña,8221,534,C11,Hospitales Generales,20,Privados,N,,,N,
826,908005207,81075,Hospital De Terrassa.,Carretera Torrebonica S/N,937310007,82798,Terrassa,8,Barcelona,9,Cataluña,8227,460,C11,Hospitales Generales,8,Otras Entidades U Organismos Públicos,N,,,N,csdt@csdt.es
827,908005228,81728,Hospital General Penitenciari,Carretera Torrebonica S/N,937317861,82798,Terrassa,8,Barcelona,9,Cataluña,8227,32,C11,Hospitales Generales,8,Otras Entidades U Organismos Públicos,N,,,N,suhp@cst.cat
828,908005199,81081,Hospital De Sant Llatzer,Plaza Doctor Robert 1,937837111,82798,Terrassa,8,Barcelona,9,Cataluña,8221,77,C13,Hospitales de media y larga estancia,8,Otras Entidades U Organismos Públicos,N,,,N,admissionsfsll@cst.cat
829,908005202,81115,Clínica Sant Josep,Calle Sant Segimon 3,938861700,82981,Vic,8,Barcelona,9,Cataluña,8500,21,C11,Hospitales Generales,20,Privados,N,,,N,administracio@clinicasjv.com
830,908005203,81120,Hospital De La Santa Creu,Rambla Hospital 52,938833300,82981,Vic,8,Barcelona,9,Cataluña,8500,127,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,sjuridica@chv.cat
831,908005209,81108,Hospital  General  De  Vic,Calle Francesc Pla El Vigata 1,938891111,82981,Vic,8,Barcelona,9,Cataluña,8500,292,C11,Hospitales Generales,8,Otras Entidades U Organismos Públicos,N,,,N,gerencia@hgv.es
832,908005271,81896,Centre Social I Sanitari Frederica Montseny,Calle Eslida 6-8,936473525,83015,Viladecans,8,Barcelona,9,Cataluña,8840,76,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,mgrifol@chc.cat
833,908005210,81141,Hospital De Viladecans,Avenida Gava 38,936590111,83015,Viladecans,8,Barcelona,9,Cataluña,8840,110,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,gerencia@hv.scs.es
834,908005229,81430,Hospital Comarcal De L'Alt Penedès.,Calle Espirall S/N,938180440,83054,Vilafranca del Penedès,8,Barcelona,9,Cataluña,8720,144,C11,Hospitales Generales,8,Otras Entidades U Organismos Públicos,N,,,N,xvillanova@csap.scs.es
835,908005260,81795,Centre Sociosanitari Ricard Fortuny,Avenida Garraf 3,938172357,83054,Vilafranca del Penedès,8,Barcelona,9,Cataluña,8720,187,C13,Hospitales de media y larga estancia,8,Otras Entidades U Organismos Públicos,N,,,N,cssv@cssv.cat
836,908005204,81189,Hospital Sant Antoni Abat - Consorci Sanitari Del Garraf.,Calle Sant Josep 21,938931616,83073,Vilanova i la Geltrú,8,Barcelona,9,Cataluña,8800,111,C13,Hospitales de media y larga estancia,8,Otras Entidades U Organismos Públicos,N,,,N,fhcaa@retemail.es
837,908005195,81022,Casal De Curacio,Calle María Vidal 19,937590241,82191,Vilassar de Mar,8,Barcelona,9,Cataluña,8340,81,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,curacio@suport.org
838,709001374,90085,Hospital Residencia Asistida De La Luz,Calle Duratón 2,947500150,90183,Aranda de Duero,9,Burgos,7,Castilla Y León,9400,45,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,pgil@hralaluz.es        /  bfernandez@hralaluz.es
839,709001369,90079,Hospital Santos Reyes,Avenida Ruperta Baraya 6,947522000,90183,Aranda de Duero,9,Burgos,7,Castilla Y León,9400,127,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,gerente.hsry@saludcastillayleon.es
840,709001375,90050,Hospital San Juan De Dios Burgos,Paseo De La Isla 3,947257730,90597,Burgos,9,Burgos,7,Castilla Y León,9003,160,C13,Hospitales de media y larga estancia,22,Organizaciones No Gubernamentales,N,,,N,burgos.subdiradmin@hsjd.es
841,709001371,90047,Hospital Recoletas De Burgos,Calle Cruz Roja  S/N,947244055,90597,Burgos,9,Burgos,7,Castilla Y León,9006,92,C11,Hospitales Generales,20,Privados,N,,,N,admision.hrb@gruporecoletas.com
842,709001376,90026,Hospital Fuente Bermeja (Complejo Asistencial Universitario De Burgos),Calle Francisco Salinas 0,947256236,90597,Burgos,9,Burgos,7,Castilla Y León,9003,80,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,S,90133.0,Complejo Asistencial Universitario De Burgos,N,gerente.hubu@saludcastillayleon.es
843,709001373,90155,Hospital Universitario De Burgos (Complejo Asistencial Univer. De Burgos),Avenida Islas Baleares 3,947281810,90597,Burgos,9,Burgos,7,Castilla Y León,9006,777,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,S,90133.0,Complejo Asistencial Universitario De Burgos,N,gerente.cabu@saludcastillayleon.es
844,709001370,90098,Hospital Santiago Apóstol,Carretera De Orón  S/N,947349000,92194,Miranda de Ebro,9,Burgos,7,Castilla Y León,9200,114,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,gerente.hsap@saludcastillayleon.es
